ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F
904,0.4,0.0,0.21962616822429903,0.0,1,1,0.03333333333333334,0.14536157779401024,1,0,1,0,0,0
906,0.4,0.75,0.23831775700934577,0.16666666666666669,0,1,0.2,0.021037253469685907,1,0,0,0,0,1
907,0.0,1.0,0.07943925233644866,0.49999999999999994,0,1,0.7,0.09306062819576333,1,0,0,0,1,0
908,0.6,0.0,0.32242990654205606,0.0,2,1,0.8833333333333333,0.027611395178962744,1,0,0,0,0,1
909,0.4,0.0,0.6495327102803737,0.3333333333333333,0,1,0.35,0.1555880204528853,1,1,0,0,0,0
912,0.0,1.0,0.3130841121495327,0.16666666666666669,1,0,0.6,0.011395178962746527,1,0,0,0,0,1
913,0.4,0.75,0.3037383177570093,0.16666666666666669,0,0,0.08333333333333334,0.05624543462381301,1,0,0,0,1,0
914,0.4,0.75,0.7850467289719626,0.0,0,1,0.5666666666666667,0.19503287070854639,1,0,0,0,0,1
915,0.20000000000000007,0.0,0.7429906542056074,0.0,1,1,0.6833333333333332,0.35909422936449964,1,1,0,0,0,0
916,0.4,0.0,0.7570093457943924,0.16666666666666669,1,1,0.03333333333333334,0.42761139517896274,1,0,1,0,0,0
917,0.6,1.0,0.7710280373831776,1.0,1,1,0.6333333333333333,0.1609934258582907,1,0,0,1,0,0
918,0.6,0.5,0.4299065420560748,0.8333333333333333,1,1,0.03333333333333334,0.3850986121256391,1,0,0,0,0,1
919,0.20000000000000007,0.75,0.4299065420560748,0.16666666666666669,2,1,0.16666666666666666,0.30255661066471873,1,0,0,0,1,0
921,0.20000000000000007,0.25,0.5514018691588785,0.0,0,1,0.4166666666666667,0.3655222790357926,1,1,0,0,0,0
922,0.4,0.75,0.5280373831775701,1.0,1,0,0.7499999999999999,0.3424397370343316,1,0,1,0,0,0
923,0.4,0.0,0.5233644859813084,0.8333333333333333,2,1,0.11666666666666667,0.1741417092768444,1,0,0,1,0,0
924,0.20000000000000007,0.5,0.7897196261682243,0.3333333333333333,0,1,0.7666666666666666,0.22731921110299488,1,0,0,0,0,1
925,0.4,0.0,0.3037383177570093,0.0,2,0,0.6666666666666666,0.1447772096420745,1,0,0,0,1,0
926,0.6,0.5,0.5654205607476636,0.16666666666666669,2,0,0.9999999999999999,0.3018261504747991,1,0,0,0,0,1
927,0.20000000000000007,0.0,0.5327102803738317,0.0,0,0,0.85,0.2108108108108108,1,1,0,0,0,0
928,0.20000000000000007,0.5,0.3878504672897196,0.0,0,0,0.9833333333333333,0.1178962746530314,1,0,1,0,0,0
929,0.20000000000000007,0.25,0.39252336448598135,0.3333333333333333,1,1,0.8999999999999999,0.023959094229364486,1,0,0,1,0,0
930,0.20000000000000007,0.5,0.26635514018691586,0.49999999999999994,0,0,0.18333333333333335,0.1418553688823959,1,0,0,0,0,1
931,0.4,0.5,0.30841121495327106,0.0,0,1,0.016666666666666666,0.10416362308254198,1,0,0,0,1,0
932,0.20000000000000007,0.25,0.18224299065420557,0.16666666666666669,0,1,0.43333333333333335,0.13104455807158508,1,0,0,0,0,1
933,0.20000000000000007,1.0,0.6822429906542057,0.16666666666666669,1,0,0.03333333333333334,0.18509861212563913,1,1,0,0,0,0
934,0.4,0.75,0.514018691588785,0.16666666666666669,1,0,0.5333333333333333,0.2634039444850256,1,0,1,0,0,0
935,0.6,0.0,0.7336448598130841,0.6666666666666667,1,1,0.18333333333333335,0.21694667640613588,1,0,0,1,0,0
936,0.6,0.25,0.5233644859813084,0.16666666666666669,1,1,0.11666666666666667,0.3566106647187728,1,0,0,0,0,1
937,0.20000000000000007,0.25,0.7196261682242991,0.16666666666666669,0,0,0.7999999999999999,0.40861943024105185,1,0,0,0,1,0
938,0.4,1.0,0.21962616822429903,0.0,1,0,0.31666666666666665,0.05244704163623082,1,0,0,0,0,1
939,0.6,0.5,0.6542056074766355,0.16666666666666669,1,1,0.1,0.3780861943024105,1,1,0,0,0,0
940,0.4,0.0,0.23831775700934577,0.16666666666666669,0,0,0.23333333333333334,0.13951789627465302,1,0,1,0,0,0
941,0.0,0.0,0.07943925233644866,0.49999999999999994,0,0,0.13333333333333333,0.13966398831263696,1,0,0,1,0,0
942,0.6,0.75,0.32242990654205606,0.0,2,1,0.7499999999999999,0.07027027027027027,1,0,0,0,0,1
943,0.4,0.75,0.6495327102803737,0.3333333333333333,0,1,0.8166666666666667,0.14886778670562453,1,0,0,0,1,0
946,0.0,0.25,0.3130841121495327,0.16666666666666669,1,1,0.5666666666666667,0.07976625273922572,1,0,1,0,0,0
947,0.4,0.25,0.3037383177570093,0.16666666666666669,0,0,0.35,0.11950328707085464,1,0,0,1,0,0
948,0.4,0.0,0.7850467289719626,0.0,0,1,0.11666666666666667,0.20964207450693936,1,0,0,0,0,1
949,0.20000000000000007,0.5,0.7429906542056074,0.0,1,1,0.03333333333333334,0.27655222790357925,1,0,0,0,1,0
950,0.4,0.0,0.7570093457943924,0.16666666666666669,1,1,0.8666666666666666,0.20847333820306793,1,0,0,0,0,1
951,0.6,0.25,0.7710280373831776,1.0,1,0,0.0,0.33703433162892615,1,1,0,0,0,0
952,0.6,0.75,0.4299065420560748,0.8333333333333333,1,0,0.7833333333333333,0.21402483564645727,1,0,1,0,0,0
953,0.20000000000000007,1.0,0.4299065420560748,0.16666666666666669,2,0,0.13333333333333333,0.32213294375456536,1,0,0,1,0,0
955,0.20000000000000007,0.0,0.5514018691588785,0.0,0,0,0.8166666666666667,0.2511322132943754,1,0,0,0,1,0
956,0.4,1.0,0.5280373831775701,1.0,1,0,0.9666666666666666,0.28444119795471146,1,0,0,0,0,1
958,0.20000000000000007,0.0,0.7897196261682243,0.3333333333333333,0,1,0.8166666666666667,0.18232286340394446,1,0,1,0,0,0
959,0.4,0.0,0.3037383177570093,0.0,2,0,0.3333333333333333,0.010810810810810811,1,0,0,1,0,0
960,0.6,0.25,0.5654205607476636,0.16666666666666669,2,1,0.3333333333333333,0.23360116873630385,1,0,0,0,0,1
961,0.20000000000000007,0.75,0.5327102803738317,0.0,0,0,0.5666666666666667,0.254200146092038,1,0,0,0,1,0
963,0.20000000000000007,0.25,0.39252336448598135,0.3333333333333333,1,1,0.85,0.047918188458729,1,1,0,0,0,0
964,0.4,1.0,0.28971962616822433,0.49999999999999994,1,0,0.8999999999999999,0.13659605551497442,1,0,1,0,0,0
965,0.8000000000000002,0.0,0.911214953271028,0.49999999999999994,1,0,0.8666666666666666,0.09948867786705623,1,0,0,1,0,0
966,0.6,0.25,0.630841121495327,0.0,1,0,0.8999999999999999,0.42264426588750914,1,0,0,0,0,1
967,0.4,1.0,0.3130841121495327,0.3333333333333333,0,0,0.7999999999999999,0.0685171658144631,1,0,0,0,1,0
968,0.6,0.5,0.23364485981308414,0.16666666666666669,0,1,0.6666666666666666,0.029656683710737763,1,0,0,0,0,1
969,0.0,1.0,0.822429906542056,0.0,0,1,0.38333333333333336,0.3852447041636231,1,1,0,0,0,0
970,0.0,0.0,0.11682242990654212,0.0,1,0,0.2833333333333333,0.12242512783053325,1,0,1,0,0,0
971,0.8000000000000002,0.25,0.10280373831775702,0.0,0,1,0.6499999999999999,0.0018991964937910832,1,0,0,1,0,0
972,0.20000000000000007,1.0,0.3598130841121495,0.0,0,1,0.21666666666666667,0.09306062819576333,1,0,0,0,0,1
973,0.4,1.0,0.6869158878504672,0.0,0,1,0.36666666666666664,0.24616508400292184,1,0,0,0,1,0
974,0.6,0.75,0.6214953271028038,0.16666666666666669,1,1,0.4666666666666667,0.2197224251278305,1,0,0,0,0,1
975,0.6,0.5,0.0,0.3333333333333333,1,0,0.18333333333333335,0.09554419284149013,1,1,0,0,0,0
976,0.6,1.0,0.7149532710280374,0.16666666666666669,1,1,0.8999999999999999,0.3735573411249087,1,0,1,0,0,0
977,0.20000000000000007,0.25,0.32242990654205606,0.0,0,0,0.38333333333333336,0.14097881665449233,1,0,0,1,0,0
979,0.20000000000000007,0.5,0.7990654205607476,0.0,0,0,0.85,0.28458728999269534,1,0,0,0,1,0
980,0.4,0.75,0.20560747663551404,0.0,0,0,0.7666666666666666,0.12125639152666182,1,0,0,0,0,1
981,0.4,0.75,0.5280373831775701,0.16666666666666669,0,0,0.7166666666666666,0.15690284879474067,1,1,0,0,0,0
982,0.20000000000000007,1.0,0.6869158878504672,0.16666666666666669,1,1,0.05,0.3196493791088385,1,0,1,0,0,0
983,0.20000000000000007,0.25,0.3691588785046729,0.3333333333333333,1,0,0.26666666666666666,0.0401753104455807,1,0,0,1,0,0
984,0.6,0.75,0.1728971962616822,0.16666666666666669,0,1,0.13333333333333333,0.007304601899196489,1,0,0,0,0,1
985,0.20000000000000007,0.5,0.3317757009345794,0.16666666666666669,1,0,0.38333333333333336,0.01607012417823228,1,0,0,0,1,0
986,0.8000000000000002,0.0,0.3551401869158879,0.6666666666666667,2,0,0.8166666666666667,0.007450693937180425,1,0,0,0,0,1
987,0.6,0.75,0.7523364485981309,0.0,0,1,0.8999999999999999,0.1834915997078159,1,1,0,0,0,0
988,0.20000000000000007,0.5,0.49532710280373826,0.0,1,1,0.6333333333333333,0.4172388604821037,1,0,1,0,0,0
989,0.20000000000000007,0.0,0.5934579439252335,0.16666666666666669,1,0,0.49999999999999994,0.42965668371073773,1,0,0,1,0,0
990,0.20000000000000007,0.25,0.4018691588785047,0.0,0,0,0.6499999999999999,0.23243243243243242,1,0,0,0,0,1
991,0.20000000000000007,0.25,0.6448598130841122,0.16666666666666669,1,1,0.5333333333333333,0.2612125639152666,1,0,0,0,1,0
992,0.20000000000000007,1.0,0.20560747663551404,0.16666666666666669,0,0,0.48333333333333334,0.004967129291453626,1,0,0,0,0,1
993,0.4,0.5,0.1869158878504673,0.16666666666666669,1,1,0.13333333333333333,0.07991234477720963,1,1,0,0,0,0
994,0.4,0.5,0.5327102803738317,0.16666666666666669,1,0,0.08333333333333334,0.22892622352081812,1,0,1,0,0,0
995,0.6,0.0,0.7616822429906541,0.16666666666666669,2,0,0.6,0.29539810080350615,1,0,0,1,0,0
996,0.4,0.25,0.21028037383177567,0.0,1,1,0.85,0.0016070124178232392,1,0,0,0,0,1
997,0.4,0.5,0.2570093457943925,0.3333333333333333,1,1,0.2,0.08502556610664719,1,0,0,0,1,0
998,0.20000000000000007,1.0,0.31775700934579443,0.16666666666666669,1,0,0.7,0.06165084002921839,1,0,0,0,0,1
999,0.20000000000000007,0.5,0.21028037383177567,0.0,1,0,0.7833333333333333,0.11059167275383489,1,1,0,0,0,0
1000,0.20000000000000007,0.5,0.8177570093457943,0.0,1,1,0.23333333333333334,0.3712198685171658,1,0,1,0,0,0
1001,0.4,0.5,0.4439252336448598,0.3333333333333333,0,0,0.23333333333333334,0.22542001460920377,1,0,0,1,0,0
1002,0.20000000000000007,0.0,0.397196261682243,0.16666666666666669,1,1,0.35,0.3308984660336012,1,0,0,0,0,1
1003,0.20000000000000007,0.5,0.677570093457944,0.49999999999999994,0,1,0.11666666666666667,0.17253469685902115,1,0,0,0,1,0
1004,0.20000000000000007,0.5,0.7383177570093459,0.16666666666666669,1,1,0.03333333333333334,0.2682249817384952,1,0,0,0,0,1
1006,0.6,0.0,0.8177570093457943,0.0,2,1,0.7499999999999999,0.25463842220598976,1,0,1,0,0,0
1007,0.20000000000000007,0.0,0.4158878504672897,0.0,1,0,0.6833333333333332,0.2632578524470416,1,0,0,1,0,0
1008,0.4,1.0,0.3457943925233645,0.16666666666666669,0,0,0.13333333333333333,0.020014609203798384,1,0,0,0,0,1
1009,0.4,0.0,0.7897196261682243,0.0,1,1,0.2833333333333333,0.3398100803506209,1,0,0,0,1,0
1010,0.4,0.75,0.2149532710280374,0.3333333333333333,0,0,0.11666666666666667,0.11336742147552956,1,0,0,0,0,1
1011,0.0,1.0,0.616822429906542,0.0,0,0,0.7999999999999999,0.29554419284149014,1,1,0,0,0,0
1012,0.4,1.0,0.7757009345794391,0.3333333333333333,0,1,0.25,0.2731921110299489,1,0,1,0,0,0
1013,0.20000000000000007,0.5,0.5093457943925234,0.0,1,0,0.8833333333333333,0.208327246165084,1,0,0,1,0,0
1014,0.4,0.0,0.383177570093458,0.0,2,1,0.6333333333333333,0.05273922571219869,1,0,0,0,0,1
1015,0.0,0.25,0.26635514018691586,0.0,0,1,0.7499999999999999,0.018845872899926952,1,0,0,0,1,0
1017,0.4,0.0,0.3317757009345794,0.16666666666666669,2,0,0.35,0.05872899926953981,1,1,0,0,0,0
1018,0.20000000000000007,0.5,0.2429906542056075,0.0,0,1,0.6833333333333332,0.13864134404674947,1,0,1,0,0,0
1019,0.20000000000000007,0.25,0.3317757009345794,0.0,0,1,0.016666666666666666,0.0013148283418553675,1,0,0,1,0,0
1020,0.20000000000000007,0.25,0.7710280373831776,0.49999999999999994,1,1,0.7333333333333333,0.2172388604821037,1,0,0,0,0,1
1021,0.20000000000000007,0.75,0.3271028037383178,0.16666666666666669,1,1,0.7,0.013732651570489418,1,0,0,0,1,0
1022,0.20000000000000007,0.0,0.6074766355140188,0.0,0,1,0.2833333333333333,0.1925493060628196,1,0,0,0,0,1
1023,0.20000000000000007,0.75,0.7663551401869159,0.16666666666666669,0,0,0.3333333333333333,0.14638422205989773,1,1,0,0,0,0
1024,0.6,0.0,0.7009345794392524,0.16666666666666669,1,0,0.7166666666666666,0.4371073776479182,1,0,1,0,0,0
1025,0.20000000000000007,0.25,0.5841121495327103,0.16666666666666669,0,0,0.3333333333333333,0.3922571219868517,1,0,0,1,0,0
1027,0.20000000000000007,0.0,0.19626168224299068,0.49999999999999994,1,0,0.11666666666666667,0.050840029218407606,1,0,0,0,1,0
1028,0.20000000000000007,0.0,0.23364485981308414,0.16666666666666669,1,1,0.25,0.10416362308254198,1,0,0,0,0,1
1029,0.20000000000000007,0.5,0.4532710280373832,0.16666666666666669,1,1,0.16666666666666666,0.3195032870708546,1,1,0,0,0,0
1030,0.20000000000000007,0.0,0.6214953271028038,0.0,1,0,0.18333333333333335,0.30825420014609206,1,0,1,0,0,0
1031,0.4,0.0,0.6682242990654205,0.0,2,1,0.25,0.21957633308984661,1,0,0,1,0,0
1032,0.8000000000000002,0.25,0.03271028037383178,0.3333333333333333,1,1,0.6,0.013440467494521546,1,0,0,0,0,1
1033,0.6,0.75,0.7383177570093459,0.49999999999999994,0,0,0.5833333333333333,0.1516435354273192,1,0,0,0,1,0
1034,0.0,0.25,0.47663551401869153,0.0,0,1,0.16666666666666666,0.3922571219868517,1,0,0,0,0,1
1035,0.20000000000000007,0.5,0.5233644859813084,0.16666666666666669,1,1,0.9999999999999999,0.40642804967129287,1,1,0,0,0,0
1036,0.20000000000000007,1.0,0.7336448598130841,0.0,1,1,0.26666666666666666,0.17589481373265156,1,0,1,0,0,0
1037,0.4,0.5,0.7710280373831776,0.0,2,1,0.7666666666666666,0.19503287070854639,1,0,0,1,0,0
1038,0.20000000000000007,0.0,0.28037383177570097,0.16666666666666669,1,1,0.7999999999999999,0.036815193571950316,1,0,0,0,0,1
1039,0.4,0.5,0.004672897196261683,0.0,0,1,0.4166666666666667,0.08721694667640614,1,0,0,0,1,0
1040,0.0,1.0,0.836448598130841,0.0,0,1,0.6666666666666666,0.22571219868517164,1,0,0,0,0,1
1041,0.0,0.0,0.43457943925233644,0.0,2,1,0.7833333333333333,0.20861943024105187,1,1,0,0,0,0
1042,0.20000000000000007,0.0,0.6542056074766355,0.16666666666666669,1,1,0.45,0.3344046749452154,1,0,1,0,0,0
1043,0.6,0.0,0.3457943925233645,0.16666666666666669,1,0,0.9833333333333333,0.12885317750182615,1,0,0,1,0,0
1044,0.4,0.25,0.7242990654205607,0.0,0,1,0.8666666666666666,0.24426588750913072,1,0,0,0,0,1
1045,0.20000000000000007,0.5,0.5093457943925234,0.0,1,0,0.95,0.17326515704894083,1,0,0,0,1,0
1046,0.4,1.0,0.18224299065420557,0.16666666666666669,1,0,0.8666666666666666,0.1085463842220599,1,0,0,0,0,1
1047,0.20000000000000007,0.5,0.630841121495327,0.0,1,0,0.38333333333333336,0.17180423666910152,1,1,0,0,0,0
1048,0.20000000000000007,0.75,0.7523364485981309,0.16666666666666669,1,1,0.9166666666666666,0.28341855368882396,1,0,1,0,0,0
1049,0.6,0.25,0.30841121495327106,0.16666666666666669,2,1,0.9333333333333332,0.03389335281227174,1,0,0,1,0,0
1051,0.20000000000000007,0.75,0.17757009345794394,0.3333333333333333,1,1,0.8666666666666666,0.12943754565376184,1,0,0,0,1,0
1052,0.0,0.0,0.3130841121495327,0.16666666666666669,1,0,0.38333333333333336,0.017238860482103713,1,0,0,0,0,1
1053,0.6,1.0,0.7850467289719626,0.16666666666666669,1,0,0.43333333333333335,0.1487216946676406,1,1,0,0,0,0
1054,0.6,0.25,0.3598130841121495,0.3333333333333333,0,1,0.3333333333333333,0.0983199415631848,1,0,1,0,0,0
1055,0.0,0.75,0.4439252336448598,0.16666666666666669,0,0,0.95,0.23155588020452886,1,0,0,1,0,0
1056,0.20000000000000007,0.5,0.26168224299065423,0.16666666666666669,1,1,0.06666666666666667,0.056099342585829076,1,0,0,0,0,1
1057,0.20000000000000007,0.75,0.822429906542056,0.3333333333333333,0,0,0.36666666666666664,0.15295836376917457,1,0,0,0,1,0
1058,0.4,0.25,0.47663551401869153,0.0,0,1,0.9833333333333333,0.345799853907962,1,0,0,0,0,1
1059,0.4,0.5,0.7663551401869159,0.3333333333333333,1,1,0.6499999999999999,0.38962746530314096,1,1,0,0,0,0
1060,0.4,0.5,0.28971962616822433,0.6666666666666667,1,1,0.7,0.06968590211833456,1,0,1,0,0,0
1064,0.20000000000000007,0.75,0.5280373831775701,0.16666666666666669,0,1,0.6,0.17735573411249086,1,0,0,0,0,1
1065,0.20000000000000007,0.25,0.23831775700934577,0.3333333333333333,0,1,0.2,0.095836376917458,1,1,0,0,0,0
1067,0.20000000000000007,0.75,0.32242990654205606,0.0,0,1,0.7833333333333333,0.10299488677867055,1,0,0,1,0,0
1068,0.4,1.0,0.30841121495327106,0.0,1,0,0.9333333333333332,0.10430971512052592,1,0,0,0,0,1
1069,0.20000000000000007,0.5,0.7429906542056074,0.16666666666666669,1,1,0.36666666666666664,0.40365230094959825,1,0,0,0,1,0
1070,0.6,1.0,0.3878504672897196,0.49999999999999994,0,1,0.6166666666666666,0.06369612856099341,1,0,0,0,0,1
1071,0.20000000000000007,0.75,0.7196261682242991,0.0,2,1,0.9999999999999999,0.32227903579254924,1,1,0,0,0,0
1072,0.20000000000000007,1.0,0.7242990654205607,0.0,0,0,0.45,0.4287801314828342,1,0,1,0,0,0
1073,0.4,0.75,0.47663551401869153,0.0,0,0,0.06666666666666667,0.185390796201607,1,0,0,1,0,0
1074,0.20000000000000007,0.0,0.2429906542056075,0.0,1,1,0.5499999999999999,0.007596785975164361,1,0,0,0,0,1
1075,0.4,1.0,0.8037383177570093,0.16666666666666669,1,0,0.03333333333333334,0.25668371073776475,1,0,0,0,1,0
1076,0.6,0.25,0.6682242990654205,0.16666666666666669,0,0,0.7666666666666666,0.3903579254930606,1,0,0,0,0,1
1077,0.20000000000000007,0.75,0.46261682242990654,0.16666666666666669,1,1,0.15,0.14901387874360847,1,1,0,0,0,0
1078,0.4,0.5,0.7289719626168224,0.0,1,0,0.8333333333333333,0.2420745069393718,1,0,1,0,0,0
1079,0.20000000000000007,1.0,0.822429906542056,0.16666666666666669,1,1,0.7833333333333333,0.4059897735573411,1,0,0,1,0,0
1080,0.0,0.75,0.21028037383177567,0.16666666666666669,1,0,0.43333333333333335,0.09159970781592403,1,0,0,0,0,1
1081,0.20000000000000007,0.0,0.5981308411214953,0.16666666666666669,0,0,0.7333333333333333,0.3831994156318481,1,0,0,0,1,0
1082,0.8000000000000002,0.5,0.8130841121495326,0.16666666666666669,0,0,0.9166666666666666,0.3287070854638422,1,0,0,0,0,1
1083,0.8000000000000002,0.5,0.6542056074766355,0.16666666666666669,1,1,0.08333333333333334,0.23929875821767713,1,1,0,0,0,0
1084,0.20000000000000007,0.0,0.6121495327102803,0.16666666666666669,1,0,0.7666666666666666,0.36683710737764796,1,0,1,0,0,0
1085,0.20000000000000007,0.75,0.7757009345794391,0.16666666666666669,0,1,0.1,0.2078889700511322,1,0,0,1,0,0
1086,0.20000000000000007,0.0,0.616822429906542,0.0,0,1,0.7333333333333333,0.1834915997078159,1,0,0,0,0,1
1087,0.4,0.25,0.3738317757009346,0.16666666666666669,0,1,0.36666666666666664,0.13265157048940832,1,0,0,0,1,0
1088,0.4,0.25,0.23831775700934577,0.16666666666666669,1,1,0.7166666666666666,0.12739225712198685,1,0,0,0,0,1
1089,0.6,0.25,0.46728971962616817,0.16666666666666669,1,1,0.7166666666666666,0.15836376917457998,1,1,0,0,0,0
1090,0.20000000000000007,0.0,0.07476635514018692,0.49999999999999994,1,0,0.6666666666666666,0.0362308254200146,1,0,1,0,0,0
1091,0.4,0.25,0.5841121495327103,0.0,1,1,0.8833333333333333,0.30153396639883123,1,0,0,1,0,0
1092,0.20000000000000007,1.0,0.2710280373831776,0.16666666666666669,1,1,0.7499999999999999,0.0454346238130022,1,0,0,0,0,1
1093,0.4,0.75,0.4859813084112149,0.16666666666666669,0,1,0.3,0.28853177501826144,1,0,0,0,1,0
1094,0.0,1.0,0.5607476635514018,0.0,1,0,0.9333333333333332,0.4099342585829072,1,0,0,0,0,1
1095,0.20000000000000007,0.0,0.4158878504672897,0.16666666666666669,1,1,0.03333333333333334,0.29948867786705624,1,1,0,0,0,0
1096,0.4,0.25,0.48130841121495327,0.16666666666666669,0,1,0.36666666666666664,0.2911614317019722,1,0,1,0,0,0
1097,0.6,0.25,0.7897196261682243,0.16666666666666669,0,0,0.18333333333333335,0.2762600438276114,1,0,0,1,0,0
1098,0.20000000000000007,0.25,0.7803738317757009,0.16666666666666669,0,0,0.9333333333333332,0.16245434623813002,1,0,0,0,0,1
1099,0.4,0.25,0.397196261682243,0.0,0,0,0.45,0.2650109569028488,1,0,0,0,1,0
1100,0.4,0.5,0.3130841121495327,0.0,0,0,0.18333333333333335,0.01329437545653761,1,0,0,0,0,1
1101,0.6,0.25,0.7663551401869159,0.0,1,1,0.36666666666666664,0.43257852447041634,1,1,0,0,0,0
1102,0.8000000000000002,0.25,0.29439252336448596,0.49999999999999994,1,0,0.35,0.03593864134404676,1,0,1,0,0,0
1103,0.4,0.0,0.6121495327102803,0.16666666666666669,1,1,0.8833333333333333,0.29831994156318475,1,0,0,1,0,0
1104,0.20000000000000007,0.5,0.03738317757009346,0.49999999999999994,1,0,0.6666666666666666,0.13659605551497442,1,0,0,0,0,1
1105,0.20000000000000007,0.75,0.4299065420560748,0.3333333333333333,0,0,0.7999999999999999,0.3018261504747991,1,0,0,0,1,0
1106,0.6,0.5,0.49532710280373826,0.16666666666666669,2,1,0.6666666666666666,0.3703433162892622,1,0,0,0,0,1
1107,0.20000000000000007,0.5,0.5467289719626168,0.6666666666666667,0,0,0.26666666666666666,0.2078889700511322,1,1,0,0,0,0
1108,0.20000000000000007,0.0,0.5373831775700935,0.0,0,0,0.7333333333333333,0.3405405405405405,1,0,1,0,0,0
1109,0.4,0.75,0.6355140186915887,0.16666666666666669,1,0,0.9999999999999999,0.216654492330168,1,0,0,1,0,0
1110,0.4,0.5,0.21962616822429903,0.0,2,1,0.6333333333333333,0.1060628195763331,1,0,0,0,0,1
1111,0.6,0.0,0.46728971962616817,0.16666666666666669,1,1,0.38333333333333336,0.2857560262965668,1,0,0,0,1,0
1112,0.4,0.0,0.25233644859813087,0.6666666666666667,1,0,0.6833333333333332,0.01008035062089116,1,0,0,0,0,1
1113,0.6,0.0,0.588785046728972,0.16666666666666669,2,1,0.3333333333333333,0.1972242512783053,1,1,0,0,0,0
1114,0.20000000000000007,0.25,0.5,0.16666666666666669,2,1,0.03333333333333334,0.26150474799123447,1,0,1,0,0,0
1115,0.6,0.25,0.383177570093458,0.16666666666666669,1,1,0.9833333333333333,0.025566106647187725,1,0,0,1,0,0
1116,0.4,0.25,0.822429906542056,0.0,0,1,0.3333333333333333,0.3316289262235208,1,0,0,0,0,1
1117,0.4,0.25,0.4018691588785047,0.16666666666666669,0,1,0.95,0.4298027757487217,1,0,0,0,1,0
1118,0.4,0.75,0.5093457943925234,0.16666666666666669,0,0,0.16666666666666666,0.18319941563184808,1,0,0,0,0,1
1119,0.20000000000000007,0.25,0.35046728971962615,0.16666666666666669,1,1,0.16666666666666666,0.04105186267348429,1,1,0,0,0,0
1120,0.4,0.0,0.3551401869158879,0.0,0,1,0.7833333333333333,0.14492330168005843,1,0,1,0,0,0
1121,0.20000000000000007,0.25,0.5327102803738317,0.0,1,1,0.48333333333333334,0.42761139517896274,1,0,0,1,0,0
1122,0.0,0.0,0.7850467289719626,0.16666666666666669,1,1,0.15,0.35178962746530307,1,0,0,0,0,1
1123,0.4,0.0,0.397196261682243,0.3333333333333333,0,0,0.7499999999999999,0.20423666910153396,1,0,0,0,1,0
1124,0.20000000000000007,1.0,0.6728971962616822,0.16666666666666669,1,0,0.8833333333333333,0.2802045288531775,1,0,0,0,0,1
1125,0.4,0.75,0.20560747663551404,0.3333333333333333,1,0,0.7499999999999999,0.06442658875091306,1,1,0,0,0,0
1126,0.8000000000000002,0.75,0.8738317757009345,0.49999999999999994,1,0,0.5666666666666667,0.24616508400292184,1,0,1,0,0,0
1127,0.4,0.5,0.7803738317757009,0.3333333333333333,1,1,0.36666666666666664,0.2861943024105186,1,0,0,1,0,0
1128,0.4,0.75,0.1869158878504673,0.16666666666666669,2,0,0.5666666666666667,0.034039444850255646,1,0,0,0,0,1
1129,0.4,0.75,0.2289719626168224,0.3333333333333333,0,0,0.5666666666666667,0.03053323593864135,1,0,0,0,1,0
1130,0.20000000000000007,0.5,0.30841121495327106,0.0,0,0,0.6833333333333332,0.11132213294375456,1,0,0,0,0,1
1131,0.6,0.0,0.6261682242990655,0.6666666666666667,0,0,0.9833333333333333,0.15573411249086924,1,1,0,0,0,0
1132,0.20000000000000007,0.5,0.2429906542056075,0.49999999999999994,1,1,0.9999999999999999,0.06588750913075236,1,0,1,0,0,0
1133,0.20000000000000007,0.5,0.3691588785046729,0.16666666666666669,2,0,0.7333333333333333,0.030825420014609195,1,0,0,1,0,0
1134,0.4,0.25,0.6121495327102803,0.0,2,1,0.5666666666666667,0.3772096420745069,1,0,0,0,0,1
1135,0.4,0.0,0.37850467289719625,0.3333333333333333,0,0,0.2,0.08298027757487217,1,0,0,0,1,0
1136,0.8000000000000002,0.0,0.7523364485981309,0.16666666666666669,1,1,0.9833333333333333,0.3528122717311907,1,0,0,0,0,1
1137,0.6,1.0,0.47663551401869153,0.49999999999999994,1,1,0.5833333333333333,0.2632578524470416,1,1,0,0,0,0
1138,0.20000000000000007,1.0,0.7242990654205607,0.16666666666666669,1,1,0.9666666666666666,0.3871439006574142,1,0,1,0,0,0
1139,0.6,1.0,0.28971962616822433,0.16666666666666669,1,0,0.7666666666666666,0.03579254930606282,1,0,0,1,0,0
1140,0.4,1.0,0.35046728971962615,0.6666666666666667,1,0,0.43333333333333335,0.12257121986851718,1,0,0,0,0,1
1141,0.4,0.0,0.7663551401869159,0.0,0,1,0.016666666666666666,0.2891161431701972,1,0,0,0,1,0
1142,0.20000000000000007,0.75,0.7803738317757009,0.16666666666666669,0,1,0.6833333333333332,0.2908692476260044,1,0,0,0,0,1
1143,0.8000000000000002,0.5,0.8084112149532711,0.0,2,1,0.7,0.18977355734112492,1,1,0,0,0,0
1144,0.20000000000000007,0.5,0.5981308411214953,0.0,0,0,0.6,0.32417823228634035,1,0,1,0,0,0
